user_id,persona,geo,conversion_status,conversion_timestamp,revenue_generated
user_3336,Budget Parents,Tier-3 Cities,0,,0.0
user_3337,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3338,Budget Parents,Tier-3 Cities,0,,0.0
user_3339,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3340,Budget Parents,Tier-1 Cities,0,,0.0
user_3341,Budget Parents,Tier-2 Cities,0,,0.0
user_3342,Gen-Z Trend Seekers,International,0,,0.0
user_3343,Premium Fitness Users,International,1,2023-01-26 06:27:00,10157.91
user_3344,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3345,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3346,Unknown,Tier-1 Cities,0,,0.0
user_3347,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3348,Impulse Buyers,International,0,,0.0
user_3349,Budget Parents,International,0,,0.0
user_3350,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3351,Gen-Z Trend Seekers,International,0,,0.0
user_3352,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3353,Impulse Buyers,Tier-2 Cities,1,2023-11-07 00:39:28,3602.49
user_3354,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3355,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3356,Impulse Buyers,Tier-3 Cities,1,2023-03-23 13:00:46,2710.79
user_3357,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3358,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3359,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3360,Budget Parents,Tier-2 Cities,0,,0.0
user_3361,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3362,Unknown,Tier-3 Cities,0,,0.0
user_3363,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3364,Gen-Z Trend Seekers,International,0,,0.0
user_3365,Gen-Z Trend Seekers,International,0,,0.0
user_3366,Budget Parents,Tier-2 Cities,0,,0.0
user_3367,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3368,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3369,Premium Fitness Users,International,0,,0.0
user_3370,Premium Fitness Users,International,0,,0.0
user_3371,Premium Fitness Users,Tier-2 Cities,1,2023-09-12 02:45:23,11597.28
user_3372,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3373,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3374,Budget Parents,International,0,,0.0
user_3375,Budget Parents,Tier-3 Cities,0,,0.0
user_3376,Gen-Z Trend Seekers,International,0,,0.0
user_3377,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3378,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3379,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3380,Premium Fitness Users,International,0,,0.0
user_3381,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3382,Budget Parents,Tier-1 Cities,1,2023-07-20 11:08:53,2697.06
user_3383,Budget Parents,International,0,,0.0
user_3384,Budget Parents,Tier-3 Cities,0,,0.0
user_3385,Budget Parents,Tier-3 Cities,0,,0.0
user_3386,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3387,Budget Parents,Tier-3 Cities,0,,0.0
user_3388,Unknown,International,0,,0.0
user_3389,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3390,Impulse Buyers,International,0,,0.0
user_3391,Gen-Z Trend Seekers,International,0,,0.0
user_3392,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3393,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3394,Unknown,Tier-3 Cities,0,,0.0
user_3395,Gen-Z Trend Seekers,Tier-1 Cities,1,2023-08-05 07:35:16,5371.17
user_3396,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3397,Gen-Z Trend Seekers,Tier-1 Cities,1,2023-01-22 12:42:06,4648.51
user_3398,Budget Parents,International,0,,0.0
user_3399,Budget Parents,International,0,,0.0
user_3400,Gen-Z Trend Seekers,International,0,,0.0
user_3401,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3402,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3403,Impulse Buyers,International,0,,0.0
user_3404,Unknown,Tier-2 Cities,0,,0.0
user_3405,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3406,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3407,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3408,Budget Parents,Tier-2 Cities,0,,0.0
user_3409,Budget Parents,Tier-3 Cities,0,,0.0
user_3410,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3411,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3412,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3413,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3414,Budget Parents,International,0,,0.0
user_3415,Budget Parents,International,1,2023-11-12 03:34:13,2538.9
user_3416,Premium Fitness Users,International,0,,0.0
user_3417,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3418,Impulse Buyers,Tier-1 Cities,1,2023-03-14 20:18:54,2955.38
user_3419,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3420,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3421,Impulse Buyers,Tier-3 Cities,1,2023-08-10 04:07:30,2288.0
user_3422,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3423,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3424,Budget Parents,Tier-1 Cities,0,,0.0
user_3425,Budget Parents,Tier-2 Cities,0,,0.0
user_3426,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3427,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-09-03 21:36:09,2141.19
user_3428,Budget Parents,International,0,,0.0
user_3429,Budget Parents,Tier-1 Cities,1,2023-12-03 15:04:37,5594.82
user_3430,Budget Parents,Tier-3 Cities,0,,0.0
user_3431,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3432,Unknown,Tier-2 Cities,0,,0.0
user_3433,Impulse Buyers,Tier-3 Cities,1,2023-05-16 16:22:06,2480.06
user_3434,Budget Parents,Tier-1 Cities,1,2023-10-25 05:20:05,7203.35
user_3435,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3436,Budget Parents,Tier-1 Cities,0,,0.0
user_3437,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3438,Premium Fitness Users,International,0,,0.0
user_3439,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3440,Budget Parents,Tier-1 Cities,0,,0.0
user_3441,Unknown,International,0,,0.0
user_3442,Budget Parents,Tier-2 Cities,0,,0.0
user_3443,Unknown,Tier-2 Cities,0,,0.0
user_3444,Budget Parents,Tier-2 Cities,0,,0.0
user_3445,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3446,Gen-Z Trend Seekers,Tier-1 Cities,1,2023-01-22 04:17:06,1260.77
user_3447,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3448,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3449,Impulse Buyers,International,0,,0.0
user_3450,Unknown,International,0,,0.0
user_3451,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3452,Budget Parents,Tier-3 Cities,0,,0.0
user_3453,Gen-Z Trend Seekers,International,0,,0.0
user_3454,Budget Parents,Tier-3 Cities,0,,0.0
user_3455,Impulse Buyers,International,0,,0.0
user_3456,Unknown,Tier-3 Cities,0,,0.0
user_3457,Unknown,Tier-1 Cities,0,,0.0
user_3458,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3459,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3460,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-08-25 00:13:00,3048.2
user_3461,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3462,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3463,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3464,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3465,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3466,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3467,Unknown,International,0,,0.0
user_3468,Impulse Buyers,International,0,,0.0
user_3469,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3470,Unknown,Tier-3 Cities,0,,0.0
user_3471,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3472,Budget Parents,International,0,,0.0
user_3473,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3474,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3475,Unknown,Tier-1 Cities,0,,0.0
user_3476,Gen-Z Trend Seekers,International,0,,0.0
user_3477,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3478,Budget Parents,International,0,,0.0
user_3479,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3480,Budget Parents,Tier-2 Cities,0,,0.0
user_3481,Impulse Buyers,International,0,,0.0
user_3482,Gen-Z Trend Seekers,International,0,,0.0
user_3483,Unknown,Tier-2 Cities,0,,0.0
user_3484,Gen-Z Trend Seekers,International,0,,0.0
user_3485,Budget Parents,International,0,,0.0
user_3486,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3487,Gen-Z Trend Seekers,Tier-2 Cities,1,2023-08-13 21:45:35,5274.61
user_3488,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3489,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3490,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3491,Budget Parents,Tier-3 Cities,0,,0.0
user_3492,Unknown,Tier-3 Cities,0,,0.0
user_3493,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3494,Budget Parents,Tier-3 Cities,0,,0.0
user_3495,Budget Parents,Tier-2 Cities,0,,0.0
user_3496,Budget Parents,Tier-2 Cities,0,,0.0
user_3497,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3498,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-03-22 08:03:56,1521.85
user_3499,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3500,Gen-Z Trend Seekers,International,0,,0.0
user_3501,Unknown,Tier-1 Cities,0,,0.0
user_3502,Unknown,International,0,,0.0
user_3503,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3504,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3505,Unknown,International,0,,0.0
user_3506,Impulse Buyers,International,0,,0.0
user_3507,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3508,Impulse Buyers,International,0,,0.0
user_3509,Premium Fitness Users,International,0,,0.0
user_3510,Unknown,Tier-1 Cities,0,,0.0
user_3511,Impulse Buyers,International,0,,0.0
user_3512,Budget Parents,International,0,,0.0
user_3513,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3514,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3515,Budget Parents,Tier-2 Cities,0,,0.0
user_3516,Gen-Z Trend Seekers,International,0,,0.0
user_3517,Budget Parents,Tier-1 Cities,0,,0.0
user_3518,Budget Parents,Tier-2 Cities,1,2023-07-10 17:39:04,5399.38
user_3519,Impulse Buyers,Tier-1 Cities,1,2023-05-05 00:30:27,1288.91
user_3520,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3521,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3522,Gen-Z Trend Seekers,International,0,,0.0
user_3523,Premium Fitness Users,International,0,,0.0
user_3524,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3525,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3526,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3527,Unknown,Tier-2 Cities,0,,0.0
user_3528,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3529,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3530,Budget Parents,International,0,,0.0
user_3531,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3532,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3533,Gen-Z Trend Seekers,International,0,,0.0
user_3534,Budget Parents,Tier-3 Cities,0,,0.0
user_3535,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3536,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3537,Impulse Buyers,Tier-3 Cities,1,2023-12-25 20:39:28,3467.39
user_3538,Unknown,Tier-2 Cities,0,,0.0
user_3539,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3540,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3541,Budget Parents,Tier-1 Cities,0,,0.0
user_3542,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3543,Budget Parents,Tier-3 Cities,0,,0.0
user_3544,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3545,Unknown,Tier-1 Cities,0,,0.0
user_3546,Impulse Buyers,Tier-1 Cities,1,2023-01-30 22:28:15,2310.7
user_3547,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3548,Gen-Z Trend Seekers,International,0,,0.0
user_3549,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3550,Premium Fitness Users,Tier-2 Cities,1,2023-03-04 18:23:27,7859.53
user_3551,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3552,Budget Parents,Tier-2 Cities,0,,0.0
user_3553,Premium Fitness Users,International,1,2023-02-24 05:25:20,6082.67
user_3554,Gen-Z Trend Seekers,International,0,,0.0
user_3555,Premium Fitness Users,International,1,2023-06-16 23:59:31,4223.64
user_3556,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3557,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3558,Budget Parents,Tier-2 Cities,0,,0.0
user_3559,Unknown,Tier-3 Cities,0,,0.0
user_3560,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-12-20 15:53:02,4951.84
user_3561,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3562,Budget Parents,Tier-1 Cities,0,,0.0
user_3563,Budget Parents,International,0,,0.0
user_3564,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3565,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3566,Unknown,Tier-2 Cities,0,,0.0
user_3567,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3568,Budget Parents,Tier-3 Cities,0,,0.0
user_3569,Gen-Z Trend Seekers,International,0,,0.0
user_3570,Budget Parents,International,0,,0.0
user_3571,Unknown,Tier-1 Cities,0,,0.0
user_3572,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3573,Budget Parents,Tier-1 Cities,0,,0.0
user_3574,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3575,Premium Fitness Users,International,0,,0.0
user_3576,Impulse Buyers,Tier-3 Cities,1,2023-05-26 18:16:41,1624.89
user_3577,Budget Parents,Tier-2 Cities,0,,0.0
user_3578,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3579,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3580,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3581,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3582,Unknown,International,0,,0.0
user_3583,Budget Parents,International,0,,0.0
user_3584,Gen-Z Trend Seekers,International,0,,0.0
user_3585,Unknown,Tier-2 Cities,0,,0.0
user_3586,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3587,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3588,Unknown,Tier-2 Cities,0,,0.0
user_3589,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3590,Gen-Z Trend Seekers,International,1,2023-04-11 06:52:35,3085.82
user_3591,Budget Parents,International,0,,0.0
user_3592,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3593,Unknown,International,0,,0.0
user_3594,Budget Parents,Tier-1 Cities,0,,0.0
user_3595,Unknown,Tier-2 Cities,0,,0.0
user_3596,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3597,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3598,Unknown,Tier-3 Cities,0,,0.0
user_3599,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3600,Budget Parents,Tier-3 Cities,0,,0.0
user_3601,Premium Fitness Users,International,0,,0.0
user_3602,Impulse Buyers,Tier-1 Cities,1,2023-02-10 06:43:08,3209.55
user_3603,Budget Parents,Tier-1 Cities,0,,0.0
user_3604,Premium Fitness Users,Tier-1 Cities,1,2023-04-17 14:20:07,3487.83
user_3605,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3606,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3607,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3608,Unknown,Tier-2 Cities,0,,0.0
user_3609,Premium Fitness Users,International,0,,0.0
user_3610,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3611,Unknown,Tier-1 Cities,0,,0.0
user_3612,Budget Parents,Tier-1 Cities,0,,0.0
user_3613,Unknown,Tier-2 Cities,0,,0.0
user_3614,Gen-Z Trend Seekers,Tier-1 Cities,1,2023-10-01 02:46:34,4098.04
user_3615,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3616,Budget Parents,International,0,,0.0
user_3617,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3618,Impulse Buyers,Tier-3 Cities,1,2023-02-19 00:32:47,2280.35
user_3619,Budget Parents,Tier-2 Cities,0,,0.0
user_3620,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3621,Budget Parents,Tier-2 Cities,0,,0.0
user_3622,Impulse Buyers,International,0,,0.0
user_3623,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3624,Gen-Z Trend Seekers,International,0,,0.0
user_3625,Budget Parents,Tier-1 Cities,1,2023-01-30 18:37:05,4787.3
user_3626,Unknown,Tier-1 Cities,0,,0.0
user_3627,Budget Parents,Tier-3 Cities,1,2023-04-30 23:08:55,4368.7
user_3628,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3629,Unknown,Tier-1 Cities,0,,0.0
user_3630,Unknown,International,0,,0.0
user_3631,Budget Parents,Tier-2 Cities,0,,0.0
user_3632,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3633,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3634,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3635,Budget Parents,Tier-3 Cities,0,,0.0
user_3636,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3637,Premium Fitness Users,International,0,,0.0
user_3638,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3639,Budget Parents,Tier-3 Cities,0,,0.0
user_3640,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3641,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3642,Impulse Buyers,International,0,,0.0
user_3643,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-01-13 11:09:47,3688.97
user_3644,Unknown,Tier-3 Cities,0,,0.0
user_3645,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3646,Gen-Z Trend Seekers,International,0,,0.0
user_3647,Budget Parents,International,0,,0.0
user_3648,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3649,Premium Fitness Users,International,0,,0.0
user_3650,Impulse Buyers,International,0,,0.0
user_3651,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3652,Unknown,Tier-3 Cities,0,,0.0
user_3653,Gen-Z Trend Seekers,International,0,,0.0
user_3654,Premium Fitness Users,International,0,,0.0
user_3655,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3656,Budget Parents,Tier-3 Cities,0,,0.0
user_3657,Unknown,Tier-3 Cities,0,,0.0
user_3658,Premium Fitness Users,International,0,,0.0
user_3659,Premium Fitness Users,International,1,2023-03-12 01:24:10,8984.79
user_3660,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3661,Budget Parents,Tier-3 Cities,0,,0.0
user_3662,Budget Parents,Tier-1 Cities,1,2023-11-19 17:22:33,3528.75
user_3663,Gen-Z Trend Seekers,International,0,,0.0
user_3664,Gen-Z Trend Seekers,Tier-2 Cities,1,2023-08-11 04:22:00,4807.82
user_3665,Gen-Z Trend Seekers,International,0,,0.0
user_3666,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3667,Budget Parents,Tier-2 Cities,0,,0.0
user_3668,Budget Parents,Tier-1 Cities,0,,0.0
user_3669,Gen-Z Trend Seekers,International,0,,0.0
user_3670,Gen-Z Trend Seekers,International,0,,0.0
user_3671,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3672,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3673,Unknown,Tier-2 Cities,0,,0.0
user_3674,Budget Parents,Tier-2 Cities,0,,0.0
user_3675,Impulse Buyers,Tier-1 Cities,1,2023-05-01 00:36:32,2329.75
user_3676,Budget Parents,Tier-2 Cities,0,,0.0
user_3677,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3678,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3679,Premium Fitness Users,International,0,,0.0
user_3680,Unknown,International,0,,0.0
user_3681,Unknown,Tier-3 Cities,0,,0.0
user_3682,Impulse Buyers,International,0,,0.0
user_3683,Unknown,Tier-1 Cities,0,,0.0
user_3684,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3685,Budget Parents,Tier-3 Cities,0,,0.0
user_3686,Impulse Buyers,International,0,,0.0
user_3687,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3688,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3689,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3690,Budget Parents,Tier-3 Cities,0,,0.0
user_3691,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3692,Premium Fitness Users,Tier-3 Cities,1,2023-05-30 16:56:37,6906.99
user_3693,Budget Parents,Tier-2 Cities,0,,0.0
user_3694,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3695,Budget Parents,Tier-3 Cities,1,2023-08-19 17:03:36,6891.21
user_3696,Unknown,International,0,,0.0
user_3697,Unknown,Tier-3 Cities,0,,0.0
user_3698,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3699,Premium Fitness Users,International,0,,0.0
user_3700,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3701,Impulse Buyers,Tier-2 Cities,0,,0.0
user_3702,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3703,Impulse Buyers,International,0,,0.0
user_3704,Gen-Z Trend Seekers,International,1,2023-01-27 22:06:14,1446.56
user_3705,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3706,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3707,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3708,Budget Parents,Tier-1 Cities,0,,0.0
user_3709,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3710,Budget Parents,International,0,,0.0
user_3711,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3712,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3713,Gen-Z Trend Seekers,International,0,,0.0
user_3714,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3715,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3716,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3717,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3718,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3719,Budget Parents,Tier-1 Cities,0,,0.0
user_3720,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3721,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3722,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3723,Budget Parents,Tier-1 Cities,0,,0.0
user_3724,Gen-Z Trend Seekers,International,1,2023-08-19 11:05:09,4329.21
user_3725,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3726,Impulse Buyers,International,0,,0.0
user_3727,Unknown,Tier-1 Cities,0,,0.0
user_3728,Unknown,International,0,,0.0
user_3729,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3730,Gen-Z Trend Seekers,International,0,,0.0
user_3731,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3732,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3733,Unknown,Tier-1 Cities,0,,0.0
user_3734,Budget Parents,Tier-1 Cities,0,,0.0
user_3735,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3736,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_3737,Budget Parents,Tier-3 Cities,0,,0.0
user_3738,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3739,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3740,Impulse Buyers,International,0,,0.0
user_3741,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3742,Budget Parents,International,0,,0.0
user_3743,Budget Parents,Tier-2 Cities,0,,0.0
user_3744,Impulse Buyers,Tier-1 Cities,1,2024-01-11 20:58:11,1924.56
user_3745,Premium Fitness Users,International,0,,0.0
user_3746,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3747,Impulse Buyers,Tier-1 Cities,0,,0.0
user_3748,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3749,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3750,Unknown,Tier-2 Cities,0,,0.0
user_3751,Premium Fitness Users,Tier-3 Cities,1,2023-10-31 20:42:57,8818.25
user_3752,Unknown,Tier-2 Cities,0,,0.0
user_3753,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3754,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3755,Premium Fitness Users,International,0,,0.0
user_3756,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3757,Premium Fitness Users,International,0,,0.0
user_3758,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3759,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3760,Budget Parents,International,0,,0.0
user_3761,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3762,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3763,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3764,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3765,Gen-Z Trend Seekers,International,0,,0.0
user_3766,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_3767,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3768,Gen-Z Trend Seekers,Tier-1 Cities,1,2023-08-08 17:53:24,5862.75
user_3769,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_3770,Unknown,Tier-2 Cities,0,,0.0
user_3771,Premium Fitness Users,International,0,,0.0
user_3772,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3773,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_3774,Budget Parents,Tier-1 Cities,0,,0.0
user_3775,Budget Parents,Tier-1 Cities,0,,0.0
user_3776,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_3777,Unknown,Tier-1 Cities,0,,0.0
user_3778,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_3779,Budget Parents,International,0,,0.0
user_3780,Impulse Buyers,International,0,,0.0
user_3781,Gen-Z Trend Seekers,International,1,2023-10-18 06:05:32,3142.55
user_3782,Budget Parents,Tier-1 Cities,0,,0.0
user_3783,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3784,Impulse Buyers,International,0,,0.0
user_3785,Impulse Buyers,Tier-3 Cities,0,,0.0
user_3786,Budget Parents,Tier-2 Cities,0,,0.0
