interaction_id,user_id,timestamp,channel,interaction_type
c6936fe5-a201-4c2e-901b-4e39cd3a1b88,user_2528,2023-11-10 08:10:36.000000,Instagram,click
21b18a2d-0aee-471e-9554-aa4410a0af43,user_2528,2023-11-12 03:10:36.000000,TikTok,click
b8f4cc53-8641-41e0-b59e-32d4dc3cfab0,user_2529,2023-03-20 12:41:13.025153,Instagram,click
3f7849c9-b553-430c-b573-e87b728ec32d,user_2529,2023-03-20 12:41:13.259909,Influencer Networks,click
d8a2cd7f-d77d-437a-938a-efc6786ccf79,user_2529,2023-03-20 12:41:13.415747,Programmatic Display,click
793de5bc-3fbc-4d2f-97df-13220305f67c,user_2529,2023-03-20 12:41:13.628280,Google Search,click
395eb17c-2f3f-473b-b468-527988570b05,user_2529,2023-03-20 12:41:13.825164,Instagram,click
3cf17036-dd1f-4c68-9efb-5ce109f61820,user_2529,2023-03-20 12:41:14.080569,YouTube,click
0893d8a0-a7ad-4d07-8114-84f3d0e1b2d5,user_2529,2023-03-20 12:41:14.214530,Influencer Networks,click
3e5881f1-9964-4f07-ad0e-22b96bd38de1,user_2529,2023-03-20 12:41:14.476714,E-commerce Marketplaces,click
f7f2ffa9-aaf0-437a-a37d-b70634cb5b88,user_2529,2023-03-20 12:41:14.611031,Instagram,click
e9d64836-433d-4a5b-b3e6-eecb100bb178,user_2529,2023-03-20 12:41:14.865869,Programmatic Display,click
8f0aaef0-60d4-44dd-b458-4d9264b50e4e,user_2529,2023-03-20 12:41:15.061451,Influencer Networks,click
c76fcef7-c924-4e88-88b9-758d07d44c3b,user_2529,2023-03-20 12:41:15.223844,Google Search,click
d3723bb0-84cf-46ff-b1b0-ba8722f597b9,user_2529,2023-03-20 12:41:15.469435,Google Search,click
aaaa1510-633c-4a38-8ae7-ceecaf237d52,user_2529,2023-03-20 12:41:15.628472,Influencer Networks,click
eab1db86-fc7e-41c9-a018-747aaefbc72d,user_2529,2023-03-20 12:41:15.809850,TikTok,click
884569b8-26f6-400c-b1ec-cd2fc2427cfa,user_2529,2023-03-20 12:41:16.016241,E-commerce Marketplaces,click
1d99d598-edf8-43e2-a5b0-6bf8a1dab44c,user_2529,2023-03-20 12:41:16.294858,Programmatic Display,click
33cf4a2f-a17a-4ed8-842f-d449fdd6c30d,user_2529,2023-03-20 12:41:16.458544,E-commerce Marketplaces,click
e8e98dd6-5606-4154-96ca-99acbf65781a,user_2529,2023-03-20 12:41:16.670047,Influencer Networks,click
687566e6-07a9-4658-b60c-10f604d080cd,user_2529,2023-03-20 12:41:16.876725,Programmatic Display,click
fb901ff9-56a1-4972-8413-d401d7f5913a,user_2529,2023-03-20 12:41:17.023397,Instagram,click
82b3d4f3-5170-4984-8128-5c8dbdc1f1ca,user_2529,2023-03-20 12:41:17.218993,Programmatic Display,click
1471c742-3584-4d22-b9ac-fbaf20e4de5e,user_2529,2023-03-20 12:41:17.438771,Influencer Networks,click
e78ed015-75c7-4d71-8e4c-b3473267df84,user_2529,2023-03-20 12:41:17.677762,Programmatic Display,click
b423ad5f-d9de-48ac-a340-08b3432cdc51,user_2529,2023-03-20 12:41:17.852017,E-commerce Marketplaces,click
395dc96f-6643-454f-a75c-f3bb3bc5427c,user_2529,2023-03-20 12:41:18.077412,E-commerce Marketplaces,click
597dbda1-1a00-4dd7-9b00-c1046dfc7b01,user_2529,2023-03-20 12:41:18.236969,Programmatic Display,click
1e468e57-53a4-4271-86f8-f271e900ee88,user_2529,2023-03-20 12:41:18.453415,Instagram,click
21b2ada4-f9ef-48e0-9de3-8454ef863f40,user_2529,2023-03-20 12:41:18.645704,Programmatic Display,click
ab693bbc-69fa-4918-a972-ca79e958b2f1,user_2529,2023-03-20 12:41:18.885802,Google Search,click
38aace9b-fa39-49cc-82cc-0e8514e79c56,user_2529,2023-03-20 12:41:19.008293,Instagram,click
c0effae0-b0f0-42ac-a11e-d1c21304c2a9,user_2529,2023-03-20 12:41:19.291110,Programmatic Display,click
6399b9a9-10d7-41f1-b618-b82ffa02f69b,user_2529,2023-03-20 12:41:19.468160,YouTube,click
7d334ace-f711-486e-a589-1cf39300425a,user_2529,2023-03-20 12:41:19.662773,TikTok,click
c979872e-1d5f-44b1-b6bd-d6a2b4915a37,user_2529,2023-03-20 12:41:19.821218,Influencer Networks,click
889104b2-0dcd-4eaa-a2d9-fb82a08bf7e8,user_2529,2023-03-20 12:41:20.061868,Programmatic Display,click
db5b20b6-b93c-4bb0-bff0-dfff1fd9f367,user_2529,2023-03-20 12:41:20.293640,E-commerce Marketplaces,click
1a68ad1a-2a56-4346-a240-a407a58fcb2f,user_2529,2023-03-20 12:41:20.487880,Influencer Networks,click
cf595e4e-43e8-4f94-88df-f77f2862cf39,user_2529,2023-03-20 12:41:20.670752,YouTube,click
5e675981-67ec-4ec0-896a-2dab62710626,user_2529,2023-03-20 12:41:20.868479,Programmatic Display,click
c25542db-a5c2-4ec5-b9a2-54b0b409375f,user_2529,2023-03-20 12:41:21.059467,Instagram,click
8bc88f7c-ac6c-427e-9bca-c9fc227fe71c,user_2529,2023-03-20 12:41:21.209309,YouTube,click
4cbe65fa-ead7-4601-b824-7fe98cfc10e9,user_2529,2023-03-20 12:41:21.471564,TikTok,click
0311c261-543a-41bb-97dd-159ea90fc7b9,user_2529,2023-03-20 12:41:21.628680,Google Search,click
95c6589b-2899-41b1-a143-291c4f84ff90,user_2530,2023-01-20 04:47:01.000000,TikTok,click
cabb73a1-341a-4630-937f-6c56d621dd3e,user_2530,2023-01-23 04:47:01.000000,Instagram,click
d6fe071f-6c03-4699-ae48-59b8db3ec522,user_2530,2023-01-26 01:47:01.000000,Google Search,click
b286a98f-00f1-4549-8773-49fc79bd066c,user_2530,2023-01-27 15:47:01.000000,Instagram,click
be0f04d7-68d3-48ef-8970-197f75c6f6d7,user_2530,2023-01-29 02:47:01.000000,Influencer Networks,click
d28153b0-4f82-4336-a5d7-653d14342c98,user_2530,2023-01-30 08:47:01.000000,TikTok,click
8085f470-9e74-415c-b8cb-df9f7c398824,user_2530,2023-01-31 04:47:01.000000,Instagram,click
29cfa4cb-5e0d-4428-b3eb-802530d4d899,user_2530,2023-01-31 13:47:01.000000,TikTok,click
d33d278c-76e6-49cb-a2bb-57a0a273eeed,user_2531,2023-02-09 17:52:00.053943,Influencer Networks,click
813591c1-9a80-4fd2-9f47-9f23a1c879e3,user_2531,2023-02-09 17:52:00.241308,TikTok,click
1628bd52-05a3-4156-a734-0ec89081ad91,user_2531,2023-02-09 17:52:00.407913,Programmatic Display,click
d5709b60-b80f-4ce5-97ef-327bcf55da4d,user_2531,2023-02-09 17:52:00.678509,YouTube,click
7da4e037-8a0a-4cff-8761-17377f06de8e,user_2531,2023-02-09 17:52:00.892406,YouTube,click
639d7faa-e31d-46a7-8523-f90db8393a0a,user_2531,2023-02-09 17:52:01.072955,Instagram,click
2afa81a9-98ab-4a64-9ce1-b0b14b8c5a95,user_2531,2023-02-09 17:52:01.237024,TikTok,click
e2e99399-d131-41c6-ae34-2b37ba46f65c,user_2531,2023-02-09 17:52:01.400209,E-commerce Marketplaces,click
8117b1f7-02fa-49fa-8790-97c22c07a0d0,user_2531,2023-02-09 17:52:01.610769,TikTok,click
93987ebd-4036-4305-a96d-7472a4d6c4ca,user_2531,2023-02-09 17:52:01.849367,Instagram,click
3a48c762-b125-49dd-bfd7-7bcfe349edc7,user_2531,2023-02-09 17:52:02.080493,Google Search,click
ccc65910-6438-4bbf-820f-ba7c8a585375,user_2531,2023-02-09 17:52:02.289527,Influencer Networks,click
c5078f56-a83f-4af9-a3b5-842292a252e8,user_2531,2023-02-09 17:52:02.417862,Influencer Networks,click
e86ed7e4-ef14-44ee-84ed-59029673ebe6,user_2531,2023-02-09 17:52:02.664558,Programmatic Display,click
b092e747-a1aa-46d7-ae8f-f5c8ef2ddb1a,user_2531,2023-02-09 17:52:02.888681,Influencer Networks,click
9e331e0f-9193-4d95-aabd-dd3ef37a152d,user_2531,2023-02-09 17:52:03.012500,YouTube,click
adaa99f2-8207-4f7d-87f4-969e87208823,user_2531,2023-02-09 17:52:03.245425,Instagram,click
2d105dcc-0e49-4998-a346-6e44209f3501,user_2531,2023-02-09 17:52:03.482541,E-commerce Marketplaces,click
ca2b45b6-70b9-4c69-9e3d-c9fa758904a3,user_2531,2023-02-09 17:52:03.695493,Influencer Networks,click
adef43a7-2206-4f90-9e6d-1e3207131624,user_2531,2023-02-09 17:52:03.847058,YouTube,click
454b22f3-673d-4848-bdd6-46a72c17d961,user_2531,2023-02-09 17:52:04.001352,Instagram,click
f9f0c43a-444c-4158-8dd2-cb5af38269b5,user_2531,2023-02-09 17:52:04.243175,Google Search,click
0a2c3c5a-d8c7-48b3-af3e-5bdf76359a20,user_2532,2023-12-13 06:16:24.035662,Influencer Networks,click
0b33f38b-0453-41b7-b83b-36b6579515ac,user_2532,2023-12-13 06:16:24.267611,TikTok,click
5ee9bd66-4172-447c-a48f-8c868ecd8647,user_2532,2023-12-13 06:16:24.480746,YouTube,click
2ca70dd7-849b-400d-a4bd-3bbd858d05b9,user_2532,2023-12-13 06:16:24.669166,Influencer Networks,click
b893091e-89cc-41ad-a72e-88f92ec442d5,user_2532,2023-12-13 06:16:24.894566,Influencer Networks,click
6c41d04e-ea14-4a94-aa0a-e4f753b573ed,user_2532,2023-12-13 06:16:25.040776,TikTok,click
b2052865-c4e0-45d9-831d-5f78f33da9d5,user_2532,2023-12-13 06:16:25.251390,Instagram,click
007719b9-6a4e-4a8a-8021-eaa5dbac0c17,user_2532,2023-12-13 06:16:25.416269,Programmatic Display,click
58399400-42ed-4139-91fe-b532a32874a9,user_2532,2023-12-13 06:16:25.683659,Instagram,click
9c3909d0-3b07-4045-894f-c7aee18507de,user_2532,2023-12-13 06:16:25.887013,Influencer Networks,click
8a057af8-a3ed-4f90-8659-5b19d914d05d,user_2532,2023-12-13 06:16:26.083976,TikTok,click
8e6b37a6-7e6f-435b-b75d-f9db48c576de,user_2532,2023-12-13 06:16:26.231653,Google Search,click
094e01dc-9292-4308-8350-db655aed5420,user_2532,2023-12-13 06:16:26.404864,TikTok,click
1c48d9a9-f1ba-4822-bab0-2ec16674b49c,user_2532,2023-12-13 06:16:26.625204,Influencer Networks,click
8d86dd4f-9458-4fae-8f24-70fbd5a6fd17,user_2532,2023-12-13 06:16:26.879821,YouTube,click
9b8d23dd-95b9-4a00-a86c-11334279cba0,user_2532,2023-12-13 06:16:27.019921,E-commerce Marketplaces,click
43eb5200-02e6-4d9b-9794-115118a3bf20,user_2532,2023-12-13 06:16:27.220396,Influencer Networks,click
b52f8858-0da3-469b-a8dc-6dff9e575f7b,user_2532,2023-12-13 06:16:27.415787,TikTok,click
4b6166bd-968b-4caf-8574-cacdf71135c9,user_2532,2023-12-13 06:16:27.644938,Instagram,click
ceb00a9d-25a2-4dd8-9e97-7231a0b4e737,user_2532,2023-12-13 06:16:27.847541,YouTube,click
3cbf1eb9-43ff-47f7-be69-73ed49d3f0f4,user_2532,2023-12-13 06:16:28.060600,Google Search,click
6c35c17f-7ab0-4ed0-a734-b9195aa47065,user_2532,2023-12-13 06:16:28.222723,E-commerce Marketplaces,click
beb0072d-7009-453a-afbb-83025159e443,user_2532,2023-12-13 06:16:28.465344,Google Search,click
1ca612f7-5848-45dc-9703-2367abffe5e2,user_2532,2023-12-13 06:16:28.628601,Google Search,click
3a623ee8-d8ec-4cc5-aec9-bc65f39f3644,user_2532,2023-12-13 06:16:28.855857,YouTube,click
4945a051-6469-4506-9f75-850c45ca4e71,user_2532,2023-12-13 06:16:29.055415,Google Search,click
93635b80-48e3-4f0d-92bc-d46a0f6ce055,user_2532,2023-12-13 06:16:29.224691,Google Search,click
1e3e3750-1339-4316-b2ee-0f46d1fe719f,user_2532,2023-12-13 06:16:29.454476,Instagram,click
8d0ab5fd-503a-4027-a97c-a2a449e2d261,user_2532,2023-12-13 06:16:29.609698,Influencer Networks,click
37261887-e475-4e38-9647-52172631535e,user_2532,2023-12-13 06:16:29.806251,Influencer Networks,click
0f7dd1cc-6a2f-4cbc-bc84-5225098ff481,user_2532,2023-12-13 06:16:30.020132,E-commerce Marketplaces,click
5e1db95d-bab3-4446-86b5-d4b6d5147e24,user_2532,2023-12-13 06:16:30.294027,TikTok,click
cd09a29f-8c4f-4dd0-9594-3eec60dede4f,user_2532,2023-12-13 06:16:30.480504,Instagram,click
5f979f53-02ad-4b1a-b0cf-6ee84ab5f33f,user_2532,2023-12-13 06:16:30.654550,E-commerce Marketplaces,click
1e594e20-a3a9-457a-b90e-4a6bbb03f9ca,user_2532,2023-12-13 06:16:30.880989,Programmatic Display,click
e99cc812-8d10-4c56-b293-102815653ee6,user_2532,2023-12-13 06:16:31.024274,Google Search,click
ecd24ba0-7542-4530-a69d-c5001463e676,user_2532,2023-12-13 06:16:31.258416,TikTok,click
6c3611b0-95dc-4dfc-92f8-ebccb83a65e4,user_2532,2023-12-13 06:16:31.484336,TikTok,click
016e4f73-2203-4c4b-94fa-c48037ac340f,user_2532,2023-12-13 06:16:31.634355,YouTube,click
e8e07392-a30e-473d-881c-cf6f3fb27d1e,user_2532,2023-12-13 06:16:31.819095,TikTok,click
c698c4dd-f6d0-48e8-ac3d-030b84f9d6e0,user_2532,2023-12-13 06:16:32.033320,Programmatic Display,click
6301a8cf-dd29-4f9f-b8f8-e01b3af85cc1,user_2532,2023-12-13 06:16:32.249917,TikTok,click
05a92514-858f-4ed5-a5c1-bcabfa868894,user_2532,2023-12-13 06:16:32.407780,Programmatic Display,click
0bab68b9-63eb-4c58-8e87-0049e059cdf1,user_2532,2023-12-13 06:16:32.655868,Instagram,click
7b0b20f0-a576-4f8d-8df9-4466cc423731,user_2532,2023-12-13 06:16:32.880898,Programmatic Display,click
e88cc44c-26ad-48ab-bfe5-c16839baa9fa,user_2532,2023-12-13 06:16:33.050726,Programmatic Display,click
ada1fd6c-aa74-4ef6-86a1-fbb8118123ec,user_2532,2023-12-13 06:16:33.206210,YouTube,click
8a94e77e-864e-4b5c-97f3-a07dd7b35d8e,user_2532,2023-12-13 06:16:33.455267,E-commerce Marketplaces,click
388b5d45-4bf4-4324-baea-fd6ada8f1226,user_2532,2023-12-13 06:16:33.646392,Instagram,click
b2664535-2124-4a01-9b59-536bdedb0a2c,user_2532,2023-12-13 06:16:33.825166,E-commerce Marketplaces,click
c934be40-8147-43a1-898f-89f13ec9741d,user_2532,2023-12-13 06:16:34.073534,Instagram,click
82399abc-3597-4913-aef9-bde65607b3f6,user_2532,2023-12-13 06:16:34.256740,Programmatic Display,click
a93fdc92-4886-4a83-bb38-490252c43228,user_2532,2023-12-13 06:16:34.411394,TikTok,click
47253fcb-7358-4fb9-b02d-0cc7dcb5fab4,user_2532,2023-12-13 06:16:34.646136,Google Search,click
b799eef1-3a4a-4614-9f8f-aeac6953da99,user_2532,2023-12-13 06:16:34.823314,Google Search,click
bd0a90e5-f3a5-4901-aef4-55237cd1d567,user_2532,2023-12-13 06:16:35.032666,E-commerce Marketplaces,click
c6790a3a-6e33-4e25-9b03-39d9ffbff91c,user_2532,2023-12-13 06:16:35.291651,Instagram,click
a3cef803-e361-40d4-8eeb-493ee708a6cc,user_2532,2023-12-13 06:16:35.461539,Google Search,click
16205957-6fd4-40a8-b038-564be0679b82,user_2532,2023-12-13 06:16:35.618900,Google Search,click
c3029005-a20a-4595-9dfc-9bb89d952ee0,user_2532,2023-12-13 06:16:35.830470,Instagram,click
eedd4f12-1765-4ead-9a2d-7cd3f6bbb0ac,user_2532,2023-12-13 06:16:36.067505,Programmatic Display,click
aa79fccf-df02-4752-8741-b642a3294008,user_2532,2023-12-13 06:16:36.274821,E-commerce Marketplaces,click
c97d6897-3c16-4792-baf6-fa15de83f1c3,user_2532,2023-12-13 06:16:36.476038,TikTok,click
e34213bb-2bac-4e39-b95c-7f55ff4567eb,user_2532,2023-12-13 06:16:36.672004,Google Search,click
f7c5d632-8c71-41c5-bdf3-e29eecd69739,user_2532,2023-12-13 06:16:36.894382,E-commerce Marketplaces,click
1fb5389a-698a-453c-8d58-8a7bb0652b8e,user_2532,2023-12-13 06:16:37.073183,E-commerce Marketplaces,click
4c1692c8-7500-408b-af66-abd912eec72c,user_2532,2023-12-13 06:16:37.223450,Google Search,click
d0361c8d-80d2-4fb2-a45c-880a0dd32c2e,user_2532,2023-12-13 06:16:37.421004,TikTok,click
e09f2555-13d0-467f-a8b7-122bfba53e77,user_2532,2023-12-13 06:16:37.652125,Google Search,click
25d14063-4bc9-4d4e-935d-60123fcf6e0e,user_2532,2023-12-13 06:16:37.866856,Google Search,click
c0b0ef5c-f7bd-40d3-a105-d0ba7e74d15c,user_2532,2023-12-13 06:16:38.032647,E-commerce Marketplaces,click
ae798cc2-54d5-4412-a2e5-471b179ce1de,user_2532,2023-12-13 06:16:38.205900,Programmatic Display,click
58dbdad1-ab4b-433e-9ae7-0dc00a27d34e,user_2532,2023-12-13 06:16:38.490301,Google Search,click
4421d894-d9a7-47b6-99fa-8eccfc6c1ec6,user_2532,2023-12-13 06:16:38.661253,Programmatic Display,click
51059094-8ecd-46b2-bfe1-dab323cc22bb,user_2532,2023-12-13 06:16:38.880884,E-commerce Marketplaces,click
7c4b4ca5-d0d5-4bd9-b7c6-efe97ee06552,user_2532,2023-12-13 06:16:39.060229,YouTube,click
3d104621-1f31-44c7-ac17-c22b0c845b46,user_2532,2023-12-13 06:16:39.256849,E-commerce Marketplaces,click
72d63786-c172-4be0-a3a1-3e6e2c6e3209,user_2533,2023-07-31 07:14:02.000000,Influencer Networks,click
ecd46690-f0aa-4f60-9448-f7f4de6acb07,user_2533,2023-08-03 06:14:02.000000,TikTok,click
de9ff419-9ec7-4ada-bcd5-5bd41a1f7c92,user_2533,2023-08-05 20:14:02.000000,TikTok,click
1187d16d-f832-4d96-9498-b5639973984f,user_2533,2023-08-07 18:14:02.000000,Instagram,click
1730c18a-f4f0-4e3d-b907-696890744b1b,user_2533,2023-08-09 09:14:02.000000,Instagram,click
d9d46803-0e4f-416a-a395-b3778756b5bd,user_2533,2023-08-10 11:14:02.000000,TikTok,click
da29b92c-6bcd-4448-814b-48469a2d2529,user_2533,2023-08-11 02:14:02.000000,Influencer Networks,click
9f808d12-5621-430e-917c-9c557a386722,user_2533,2023-08-11 18:14:02.000000,Instagram,click
233c6589-45ac-4892-b5ad-4133c0ba3b34,user_2533,2023-08-12 11:14:02.000000,Instagram,click
7466aed5-3b40-405c-8451-ee3b3496352d,user_2534,2023-04-28 02:11:39.000000,Instagram,click
3cf2afe0-4b64-4b51-b511-f515a0c46f29,user_2534,2023-04-30 21:11:39.000000,Influencer Networks,click
ff871a84-221c-4a57-b67b-b947df2c7977,user_2534,2023-05-03 12:11:39.000000,Influencer Networks,click
5eb29e25-41eb-4aaa-8b33-ac4a6ef46e02,user_2534,2023-05-05 19:11:39.000000,E-commerce Marketplaces,click
af37c36e-1734-480b-bdfa-7cde80f551f0,user_2534,2023-05-06 20:11:39.000000,Programmatic Display,click
b817c976-d95c-4bc9-bdb5-fc96d55e9ed3,user_2534,2023-05-07 23:11:39.000000,Instagram,click
e048862f-bcc2-48dd-8bd7-62d574cf159f,user_2534,2023-05-08 07:11:39.000000,Google Search,click
96b36357-8c50-4275-b20c-323f72cca198,user_2534,2023-05-08 22:11:39.000000,YouTube,click
ed9eb9fc-8fde-4b59-b5f5-ef72810da3f7,user_2534,2023-05-09 07:11:39.000000,Influencer Networks,click
7fc95cae-98cb-4f8e-8245-f9a281d3e708,user_2534,2023-05-09 11:11:39.000000,E-commerce Marketplaces,click
9dd91d22-6a4c-44f0-bf6d-cf0a36df8e44,user_2535,2023-08-17 23:58:25.000000,TikTok,click
a8313a19-7c43-424a-be45-34668e5e17a4,user_2535,2023-08-20 12:58:25.000000,TikTok,click
cbf01bb2-85dd-4406-bca6-0ef143d8976d,user_2535,2023-08-23 04:58:25.000000,Google Search,click
d29a03c3-f5e6-42ed-8198-5777717fc53d,user_2535,2023-08-25 06:58:25.000000,TikTok,click
f6e6467a-6220-4ca1-b6f3-04dac6497c3d,user_2535,2023-08-26 17:58:25.000000,Instagram,click
a70ce669-305f-48d3-853a-0d8db0476ece,user_2535,2023-08-27 08:58:25.000000,Instagram,click
061bacac-b441-442c-92db-01a111edc8f6,user_2535,2023-08-27 16:58:25.000000,TikTok,click
5abd36b2-48ef-4b7e-98c0-de860411750f,user_2535,2023-08-27 19:58:25.000000,Instagram,click
0abbd8e1-568b-4694-87e5-1f09deec9f7d,user_2536,2023-06-07 05:10:45.043337,Instagram,click
8c7ca55b-56c3-4d39-bcb1-62067af7204f,user_2536,2023-06-07 05:10:45.288065,Instagram,click
eacb4c49-8d5d-46f0-8d38-995c05c544bc,user_2536,2023-06-07 05:10:45.461575,YouTube,click
9993b528-22e9-420b-b8c6-f79afcab9d4d,user_2536,2023-06-07 05:10:45.607981,Programmatic Display,click
ab84762b-be0d-471d-8ddd-bfc6e77bcb8b,user_2536,2023-06-07 05:10:45.858168,Influencer Networks,click
f8443247-5111-4295-9bbb-d877c362e66f,user_2536,2023-06-07 05:10:46.015947,YouTube,click
b7d54193-a1d5-400d-99a0-2c452020357f,user_2536,2023-06-07 05:10:46.208872,Influencer Networks,click
ed75dd3a-c5fd-4816-8b88-0cd370760a76,user_2536,2023-06-07 05:10:46.455743,TikTok,click
83ffaedb-73ac-4cf8-9bd6-e869fe9dc1aa,user_2536,2023-06-07 05:10:46.650760,TikTok,click
1354c1ea-cc27-45cc-99e0-204cf191e5ca,user_2536,2023-06-07 05:10:46.863688,YouTube,click
6791dfa7-dddf-440b-8153-2fb1ff69bc45,user_2536,2023-06-07 05:10:47.069776,Google Search,click
aedfe0f7-dab1-42d0-9b55-bc56a9aff62b,user_2536,2023-06-07 05:10:47.272601,E-commerce Marketplaces,click
4a69270f-2201-4338-b6ee-03f26a636399,user_2536,2023-06-07 05:10:47.496541,TikTok,click
0d8a0550-6336-4cef-82e9-b3b4a026dfb5,user_2536,2023-06-07 05:10:47.607404,Instagram,click
a8ae7541-6771-495f-821e-685b20a64d09,user_2536,2023-06-07 05:10:47.897176,YouTube,click
e86b6cbd-e014-43b6-be2e-578243d4404f,user_2536,2023-06-07 05:10:48.019963,Programmatic Display,click
9c3c2615-56e6-4e38-b687-23f80e40d800,user_2536,2023-06-07 05:10:48.230913,YouTube,click
199dae41-0443-489d-971b-e6c63cff5a77,user_2536,2023-06-07 05:10:48.422200,Influencer Networks,click
b9b4259c-2da0-403f-a5e5-0631d927fc3b,user_2536,2023-06-07 05:10:48.684168,E-commerce Marketplaces,click
eba5967f-c528-4b57-9832-e17bbfa89497,user_2536,2023-06-07 05:10:48.818270,Programmatic Display,click
e20abff8-d976-48c6-be1f-e42cf19df66b,user_2536,2023-06-07 05:10:49.064028,Programmatic Display,click
baf6315a-1964-4eca-bd37-7e6afbba4712,user_2536,2023-06-07 05:10:49.294608,Instagram,click
a9ef93ea-1ccd-4fde-982c-b4706cbdc476,user_2536,2023-06-07 05:10:49.468719,Instagram,click
45991970-0ac3-4466-902b-6966c11a7e7e,user_2536,2023-06-07 05:10:49.676891,Influencer Networks,click
f2725b68-1480-49c4-aa79-8b2a8d3c68ff,user_2536,2023-06-07 05:10:49.872516,E-commerce Marketplaces,click
8fdc148a-54c2-418f-8352-02232ca1da75,user_2536,2023-06-07 05:10:50.090186,Programmatic Display,click
66fd18e3-4bf9-4948-9152-6f739d707dde,user_2536,2023-06-07 05:10:50.223232,YouTube,click
1297fb58-f350-40a8-ba88-b4d979336be9,user_2536,2023-06-07 05:10:50.440614,Instagram,click
44f994a4-0e46-4e25-aad9-cf18ebaf16dd,user_2536,2023-06-07 05:10:50.686889,E-commerce Marketplaces,click
c5346a6a-d1d3-4f72-9040-530ce34c3291,user_2536,2023-06-07 05:10:50.866630,Programmatic Display,click
90f15926-2061-44cc-8d7a-cd7874b99409,user_2536,2023-06-07 05:10:51.046937,TikTok,click
2e424f9d-05ab-4a97-aabd-451926d50d7a,user_2536,2023-06-07 05:10:51.216849,Influencer Networks,click
04493f64-4824-4b2b-b4ec-f084a121adbd,user_2536,2023-06-07 05:10:51.483021,Programmatic Display,click
60f1f911-2a7f-49c8-83d3-4bf4bd45f60e,user_2536,2023-06-07 05:10:51.666403,YouTube,click
ac6df7d3-c38c-4db6-958c-a4d4bcf70583,user_2536,2023-06-07 05:10:51.884559,TikTok,click
7bce5d5a-3ef9-40b1-b62b-9ad0f016b599,user_2536,2023-06-07 05:10:52.022513,Influencer Networks,click
ba85a6ab-0507-48cf-95e3-5a36ee92b492,user_2536,2023-06-07 05:10:52.213183,TikTok,click
bd2611fd-018f-4d43-875b-8782e8e54ce5,user_2536,2023-06-07 05:10:52.457383,E-commerce Marketplaces,click
f59090fe-be9c-4622-9bf8-1e46f5f8c6b2,user_2536,2023-06-07 05:10:52.607819,Programmatic Display,click
ebf90872-4af8-4483-a6ee-05e57b7b8f09,user_2536,2023-06-07 05:10:52.855022,Instagram,click
591c9167-fddb-4c70-8535-f73d2d7218f6,user_2536,2023-06-07 05:10:53.065333,Google Search,click
c479b2c7-504b-4005-be39-2a3056f7ec4e,user_2536,2023-06-07 05:10:53.248087,YouTube,click
70d42015-c4d7-4968-a20b-d234456dec04,user_2536,2023-06-07 05:10:53.418601,Google Search,click
73d5ba2c-bef6-4d37-84b6-9e120371aea5,user_2536,2023-06-07 05:10:53.645257,Influencer Networks,click
25ebfa82-678b-49c2-a4dd-e1dbe47711cc,user_2536,2023-06-07 05:10:53.885541,TikTok,click
be4105cb-0ebd-44e0-b224-708523eb85de,user_2536,2023-06-07 05:10:54.016130,Google Search,click
2b58a6c5-3ff8-4383-b3f4-b66d25563bdb,user_2536,2023-06-07 05:10:54.291076,Google Search,click
1a204356-6903-4b86-8c3b-c840bec01d16,user_2536,2023-06-07 05:10:54.490164,E-commerce Marketplaces,click
15f49661-f449-45d8-acdf-8f4b302dd53b,user_2536,2023-06-07 05:10:54.695104,Instagram,click
8a7fd864-2fb3-43e0-8692-ca9a15876e73,user_2536,2023-06-07 05:10:54.893494,Influencer Networks,click
7298c8c3-e821-46a1-aa4c-b2391ad2f7cb,user_2536,2023-06-07 05:10:55.011022,E-commerce Marketplaces,click
b76ee775-a2e4-4e2c-9f5b-eb4fabf86a8f,user_2536,2023-06-07 05:10:55.206327,Programmatic Display,click
96112f5e-0e22-427b-a934-b8e61a6da70b,user_2536,2023-06-07 05:10:55.498414,Programmatic Display,click
db6f03d0-a926-4e73-b990-03771ab03440,user_2536,2023-06-07 05:10:55.618948,E-commerce Marketplaces,click
362c98f8-15f4-4d15-87c7-7a1fa9a0875e,user_2536,2023-06-07 05:10:55.810372,Influencer Networks,click
e6d662c1-1a2a-4c64-8d89-18bef7147653,user_2537,2023-03-04 23:35:53.000000,YouTube,click
99510672-3d17-4a79-9664-744830f444ad,user_2537,2023-03-07 12:35:53.000000,TikTok,click
65ef5de0-4bdb-4d27-a95c-bc654dd3f973,user_2537,2023-03-10 09:35:53.000000,TikTok,click
d40eecbe-5378-41b4-9163-658cf1504bbe,user_2537,2023-03-12 07:35:53.000000,Instagram,click
8c2cd9e2-df5d-4938-8186-481aad4f5846,user_2537,2023-03-14 06:35:53.000000,TikTok,click
cfbb20fb-6e62-4e25-bd73-dca30b784bb4,user_2537,2023-03-15 15:35:53.000000,Influencer Networks,click
5b67a540-61be-4217-975d-f3162a8e942a,user_2538,2023-04-29 06:58:50.000000,E-commerce Marketplaces,click
eca01c1f-2345-4611-a6f4-7a041a2fec77,user_2538,2023-05-02 13:58:50.000000,E-commerce Marketplaces,click
bd1641eb-ddd8-4195-b47c-3fe12c4d0d26,user_2538,2023-05-04 21:58:50.000000,E-commerce Marketplaces,click
