user_id,touch_count,avg_time_diff,min_time_diff,channel_entropy,conversion_status,anomaly_score
user_11669,7,158400.0,18000.0,1.8423709874063285,0,1
user_1167,9,127800.0,14400.0,1.8365916623381988,0,1
user_11670,9,124650.0,7200.0,2.197159716210674,0,1
user_11671,9,133200.0,10800.0,1.6577427207341087,0,1
user_11672,8,142457.14285714287,54000.0,1.9056390564587862,0,1
user_11673,3,225000.0,223200.0,1.584962496393071,0,1
user_11674,3,230400.0,205200.0,0.9182958311690995,0,1
user_11675,4,201600.0,180000.0,1.9999999942292197,0,1
user_11676,5,188100.0,118800.0,1.3709505901265835,1,1
user_11677,1,86400.0,86400.0,0.0,0,1
user_11678,2,226800.0,226800.0,-1.4426951595367387e-09,0,-1
user_11679,8,152228.57142857142,28800.0,2.155639055016091,0,1
user_1168,9,130500.0,7200.0,1.8365916623381988,0,1
user_11680,55,0.19985485185185184,0.123145,2.67965897949546,0,1
user_11681,9,125550.0,3600.0,1.7527152732089246,0,1
user_11682,4,182400.0,133200.0,1.9999999942292197,0,1
user_11683,1,86400.0,86400.0,0.0,0,1
user_11684,6,185040.0,97200.0,1.4591479126991596,0,1
user_11685,5,208800.0,118800.0,1.3709505901265835,0,1
user_11686,4,225600.0,190800.0,0.99999999711461,0,1
user_11687,1,86400.0,86400.0,0.0,0,1
user_11688,9,117900.0,3600.0,2.419381936990201,0,1
user_11689,4,208800.0,154800.0,1.4999999956719148,0,1
user_1169,26,0.19948348,0.11412,2.5993169971541237,0,-1
user_11690,30,0.20223593103448276,0.117007,2.67979912173854,0,-1
user_11691,5,184500.0,140400.0,1.5219280905592771,0,1
user_11692,7,150600.0,10800.0,2.128085271677919,0,1
user_11693,4,178800.0,136800.0,1.4999999956719148,1,1
user_11694,8,127542.85714285714,43200.0,1.8112781186883526,0,1
user_11695,9,133200.0,32400.0,1.7527152732089246,1,1
user_11696,7,164400.0,46800.0,1.664497773429681,1,1
user_11697,8,131657.14285714287,25200.0,1.4056390579014812,0,1
user_11698,9,125100.0,7200.0,2.419381936990201,0,1
user_11699,3,210600.0,176400.0,1.584962496393071,0,1
user_117,70,0.19899397101449276,0.107494,2.7696048675465708,0,-1
user_1170,4,213600.0,187200.0,1.4999999956719148,0,1
user_11700,4,188400.0,133200.0,1.4999999956719148,0,1
user_11701,5,182700.0,97200.0,1.5219280905592771,0,1
user_11702,10,114800.0,14400.0,2.0464393374575405,0,1
user_11703,9,121500.0,7200.0,1.6577427207341087,0,1
user_11704,7,155400.0,18000.0,1.5566567031347378,0,1
user_11705,6,173520.0,46800.0,1.792481244589798,0,1
user_11706,4,210000.0,180000.0,1.4999999956719148,0,1
user_11707,6,164160.0,61200.0,1.4591479126991596,0,1
user_11708,3,237600.0,194400.0,1.584962496393071,1,1
user_11709,3,243000.0,208800.0,1.584962496393071,0,1
user_1171,10,110000.0,7200.0,1.760964041672901,0,1
user_11710,2,234000.0,234000.0,0.99999999711461,0,1
user_11711,5,193500.0,158400.0,1.3709505901265835,0,1
user_11712,9,122850.0,36000.0,1.8910611063018725,0,1
user_11713,5,210600.0,140400.0,0.9709505915692787,0,1
user_11714,65,0.1993270625,0.115963,2.698554384255174,0,1
user_11715,4,228000.0,172800.0,1.4999999956719148,0,1
user_11716,4,225600.0,187200.0,1.4999999956719148,0,1
user_11717,6,165600.0,50400.0,1.792481244589798,0,1
user_11718,10,114000.0,7200.0,1.5709505886838886,0,1
user_11719,5,197100.0,151200.0,1.9219280891165822,0,1
user_1172,9,120600.0,32400.0,1.8910611063018725,0,1
user_11720,9,110250.0,7200.0,1.7527152732089246,0,1
user_11721,10,110800.0,7200.0,2.446439336014845,0,1
user_11722,6,183600.0,93600.0,1.4591479126991596,0,1
user_11723,1,86400.0,86400.0,0.0,0,1
user_11724,6,195840.0,115200.0,1.584962496393071,0,1
user_11725,5,177300.0,122400.0,1.9219280891165822,0,1
user_11726,9,113850.0,10800.0,1.7527152732089246,0,1
user_11727,3,246600.0,237600.0,1.584962496393071,0,1
user_11728,3,235800.0,205200.0,-1.4426951595367387e-09,0,-1
user_11729,8,123428.57142857143,18000.0,2.155639055016091,0,1
user_1173,10,110800.0,7200.0,1.7219280891165822,0,1
user_11730,1,86400.0,86400.0,0.0,0,1
user_11731,43,0.19889659523809525,0.126216,2.734436698978711,0,1
user_11732,4,219600.0,198000.0,1.4999999956719148,0,1
user_11733,3,221400.0,198000.0,1.584962496393071,0,1
user_11734,57,0.2005282857142857,0.106063,2.7049260846651966,0,1
user_11735,9,128250.0,28800.0,2.197159716210674,0,1
user_11736,8,129085.71428571429,10800.0,1.74999999422922,0,1
user_11737,1,86400.0,86400.0,0.0,0,1
user_11738,10,113600.0,7200.0,2.1219280876738873,0,1
user_11739,7,129600.0,18000.0,2.521640627687148,0,1
user_1174,3,241200.0,230400.0,0.9182958311690995,0,1
user_11740,32,0.19846551612903232,0.118643,2.6104928534156153,0,-1
user_11741,5,195300.0,136800.0,1.5219280905592771,0,1
user_11742,7,159600.0,68400.0,1.8423709874063285,0,1
user_11743,5,206100.0,162000.0,1.3709505901265835,0,1
user_11744,1,86400.0,86400.0,0.0,0,1
user_11745,5,198900.0,118800.0,1.5219280905592771,0,1
user_11746,1,86400.0,86400.0,0.0,0,1
user_11747,9,121500.0,28800.0,1.7527152732089246,0,1
user_11748,1,86400.0,86400.0,0.0,0,1
user_11749,1,86400.0,86400.0,0.0,0,1
user_1175,3,250200.0,234000.0,0.9182958311690995,0,1
user_11750,8,146571.42857142858,28800.0,2.155639055016091,0,1
user_11751,1,86400.0,86400.0,0.0,0,1
user_11752,6,170640.0,97200.0,1.9182958282837093,0,1
user_11753,1,86400.0,86400.0,0.0,0,1
user_11754,7,156600.0,28800.0,1.8423709874063285,0,1
user_11755,7,151200.0,72000.0,2.2359263434155574,0,1
user_11756,2,295200.0,295200.0,0.99999999711461,0,-1
user_11757,49,0.20010304166666668,0.116859,2.703340308727811,0,1
user_11758,7,153600.0,46800.0,1.1488348499528316,0,1
user_11759,2,270000.0,270000.0,0.99999999711461,0,1
user_1176,1,86400.0,86400.0,0.0,0,1
user_11760,4,213600.0,147600.0,1.4999999956719148,0,1
user_11761,6,164880.0,75600.0,1.9182958282837093,0,1
user_11762,60,0.19895516949152542,0.10939,2.688468540915134,0,1
user_11763,2,252000.0,252000.0,0.99999999711461,0,1
user_11764,5,204300.0,136800.0,1.5219280905592771,0,1
user_11765,5,207000.0,136800.0,1.5219280905592771,0,1
user_11766,1,86400.0,86400.0,0.0,1,1
user_11767,3,237600.0,237600.0,0.9182958311690995,0,1
user_11768,9,122850.0,28800.0,1.224394441077901,0,1
user_11769,58,0.20131864912280703,0.107699,2.7512100661937433,0,-1
user_1177,8,142457.14285714287,39600.0,1.2987949363673135,0,1
user_11770,46,0.1997321111111111,0.124141,2.6937578079271773,0,1
user_11771,5,198000.0,108000.0,1.9219280891165822,0,1
user_11772,5,184500.0,133200.0,1.9219280891165822,0,1
user_11773,3,241200.0,230400.0,1.584962496393071,0,1
user_11774,5,167400.0,104400.0,1.9219280891165822,0,1
user_11775,50,0.2009679591836735,0.131302,2.629962638996434,0,-1
user_11776,9,134100.0,39600.0,1.8365916623381988,0,1
user_11777,7,162600.0,57600.0,2.128085271677919,1,1
user_11778,9,131400.0,3600.0,2.5032583261194756,1,1
user_11779,3,223200.0,190800.0,0.9182958311690995,0,1
user_1178,5,198900.0,129600.0,1.3709505901265835,0,1
user_11780,2,270000.0,270000.0,0.99999999711461,0,1
user_11781,3,243000.0,219600.0,-1.4426951595367387e-09,0,-1
user_11782,1,86400.0,86400.0,0.0,0,1
user_11783,1,86400.0,86400.0,0.0,0,1
user_11784,28,0.19760244444444444,0.115142,2.597558376925624,0,-1
user_11785,8,121371.42857142857,18000.0,1.9056390564587862,0,1
user_11786,7,147600.0,54000.0,1.3787834891580906,0,1
user_11787,36,0.19803245714285717,0.120065,2.7483341055175114,0,-1
user_11788,6,165600.0,90000.0,1.792481244589798,0,1
user_11789,7,161400.0,79200.0,2.2359263434155574,0,1
user_1179,5,189900.0,118800.0,0.7219280920019722,0,1
user_11790,2,234000.0,234000.0,0.99999999711461,0,1
user_11791,63,0.2010731935483871,0.120472,2.690279582461642,0,-1
user_11792,58,0.20151349122807016,0.124322,2.7717273084269376,0,-1
user_11793,4,211200.0,140400.0,0.99999999711461,0,1
user_11794,1,86400.0,86400.0,0.0,0,1
user_11795,9,125100.0,39600.0,1.8910611063018725,0,1
user_11796,5,181800.0,104400.0,1.9219280891165822,0,1
user_11797,74,0.19995412328767123,0.116982,2.7749196273056334,0,-1
user_11798,9,128700.0,36000.0,1.3516441108253072,0,1
user_11799,3,214200.0,205200.0,0.9182958311690995,0,1
user_118,9,126450.0,21600.0,1.7527152732089246,0,1
user_1180,6,185040.0,46800.0,1.4591479126991596,0,1
user_11800,5,223200.0,169200.0,1.3709505901265835,0,1
user_11801,5,196200.0,104400.0,1.5219280905592771,0,1
user_11802,10,130800.0,36000.0,1.6854752914565543,0,1
user_11803,10,105200.0,7200.0,1.960964040230206,0,1
user_11804,5,162900.0,90000.0,1.9219280891165822,0,1
user_11805,6,161280.0,54000.0,1.2516291630597378,0,1
user_11806,9,110700.0,21600.0,2.058813883117726,0,1
user_11807,10,114800.0,7200.0,2.446439336014845,1,1
user_11808,65,0.200141734375,0.124031,2.79426309529159,0,-1
user_11809,10,119600.0,7200.0,1.7709505872411937,0,1
user_1181,1,86400.0,86400.0,0.0,0,1
user_11810,8,134228.57142857142,14400.0,1.9056390564587862,0,1
user_11811,33,0.19950299999999999,0.106132,2.652403292000573,0,-1
user_11812,7,133800.0,18000.0,1.950212059143967,0,1
user_11813,10,116000.0,10800.0,1.4854752928992492,1,1
user_11814,1,86400.0,86400.0,0.0,0,1
user_11815,4,224400.0,180000.0,0.8112781215737428,0,1
user_11816,7,147000.0,46800.0,1.950212059143967,0,1
user_11817,42,0.19976314634146342,0.119613,2.5425415933675666,0,-1
user_11818,9,121050.0,50400.0,2.7254805468990027,0,1
user_11819,9,118800.0,39600.0,1.5304930524293974,1,1
user_1182,1,86400.0,86400.0,0.0,0,1
user_11820,7,150000.0,18000.0,1.8423709874063285,0,1
user_11821,10,127200.0,36000.0,1.2954618399102367,0,1
user_11822,10,124400.0,28800.0,2.24643933745754,0,1
user_11823,2,219600.0,219600.0,0.99999999711461,0,1
user_11824,6,177840.0,50400.0,2.2516291601743474,0,1
user_11825,9,121500.0,7200.0,2.5032583261194756,0,1
user_11826,6,159120.0,46800.0,2.2516291601743474,0,1
user_11827,4,212400.0,172800.0,1.9999999942292197,0,1
user_11828,3,235800.0,230400.0,-1.4426951595367387e-09,0,-1
user_11829,2,219600.0,219600.0,0.99999999711461,0,1
user_1183,7,153000.0,72000.0,2.2359263434155574,0,1
user_11830,80,0.2002505316455696,0.113104,2.7600749763533816,0,-1
user_11831,9,129150.0,43200.0,2.419381936990201,0,1
user_11832,9,118350.0,21600.0,1.879964941513636,0,1
user_11833,7,147600.0,25200.0,1.8423709874063285,1,1
user_11834,10,119200.0,25200.0,2.24643933745754,0,1
user_11835,4,223200.0,176400.0,1.4999999956719148,0,1
user_11836,52,0.19959535294117645,0.122044,2.7682063966464483,0,1
user_11837,10,128000.0,39600.0,1.9219280891165822,0,1
user_11838,7,159000.0,64800.0,2.2359263434155574,0,1
user_11839,7,150600.0,43200.0,2.2359263434155574,1,1
user_1184,10,114400.0,3600.0,2.0464393374575405,0,1
user_11840,6,159840.0,86400.0,1.9182958282837093,0,1
user_11841,3,228600.0,198000.0,1.584962496393071,0,1
user_11842,4,213600.0,147600.0,1.9999999942292197,0,1
user_11843,8,126000.0,36000.0,1.8112781186883526,0,1
user_11844,3,271800.0,252000.0,-1.4426951595367387e-09,0,-1
user_11845,10,120800.0,32400.0,2.0464393374575405,0,1
user_11846,2,252000.0,252000.0,0.99999999711461,0,1
user_11847,8,127542.85714285714,18000.0,1.9999999927865248,0,1
user_11848,1,86400.0,86400.0,0.0,0,1
user_11849,3,221400.0,183600.0,1.584962496393071,0,1
user_1185,8,132171.42857142858,7200.0,1.9056390564587862,0,1
user_11850,8,133714.2857142857,28800.0,1.9056390564587862,0,1
user_11851,66,0.19988147692307692,0.132144,2.7977696515057677,0,-1
user_11852,10,104800.0,7200.0,2.1709505872411934,0,1
user_11853,7,149400.0,25200.0,1.8423709874063285,0,1
user_11854,2,288000.0,288000.0,0.99999999711461,0,-1
user_11855,2,298800.0,298800.0,0.99999999711461,1,-1
user_11856,8,142457.14285714287,18000.0,2.249999992786525,1,1
user_11857,7,164400.0,21600.0,1.8423709874063285,0,1
user_11858,1,86400.0,86400.0,0.0,0,1
user_11859,8,134228.57142857142,18000.0,1.4056390579014812,0,1
user_1186,10,116800.0,3600.0,1.8464393389002354,0,1
user_11860,8,132171.42857142858,28800.0,1.9056390564587862,0,1
user_11861,2,252000.0,252000.0,0.99999999711461,0,1
user_11862,4,229200.0,212400.0,0.99999999711461,0,1
user_11863,1,86400.0,86400.0,0.0,0,1
user_11864,77,0.19991932894736847,0.125884,2.7526022321943877,0,-1
user_11865,41,0.20196355000000002,0.145214,2.6265789514483915,0,-1
user_11866,7,156000.0,32400.0,2.2359263434155574,0,1
user_11867,2,248400.0,248400.0,0.99999999711461,0,1
user_11868,2,230400.0,230400.0,0.99999999711461,0,1
user_11869,1,86400.0,86400.0,0.0,0,1
user_1187,1,86400.0,86400.0,0.0,0,1
user_11870,9,132300.0,46800.0,2.197159716210674,0,1
user_11871,72,0.20005180281690144,0.109273,2.7653447843257193,0,-1
user_11872,7,163200.0,61200.0,1.950212059143967,0,1
user_11873,7,159000.0,57600.0,1.664497773429681,0,1
user_11874,9,129150.0,7200.0,1.7527152732089246,0,1
user_11875,10,134400.0,36000.0,2.1709505872411934,0,1
user_11876,1,86400.0,86400.0,0.0,0,1
user_11877,10,112000.0,10800.0,2.1219280876738873,0,1
user_11878,7,149400.0,18000.0,1.8423709874063285,0,1
user_11879,6,170640.0,97200.0,1.792481244589798,0,1
user_1188,48,0.19970727659574466,0.103782,2.7917568897478446,0,-1
user_11880,3,217800.0,212400.0,0.9182958311690995,0,1
user_11881,4,210000.0,147600.0,1.4999999956719148,0,1
user_11882,8,150685.7142857143,21600.0,1.5487949349246184,0,1
user_11883,10,120800.0,21600.0,1.960964040230206,0,1
user_11884,7,141600.0,72000.0,1.3787834891580906,0,1
user_11885,9,135000.0,25200.0,1.6577427207341087,0,1
user_11886,7,145800.0,46800.0,1.950212059143967,0,1
user_11887,3,232200.0,198000.0,1.584962496393071,0,1
user_11888,8,140400.0,3600.0,2.155639055016091,0,1
user_11889,5,202500.0,162000.0,1.5219280905592771,0,1
user_1189,1,86400.0,86400.0,0.0,0,1
user_11890,7,157200.0,72000.0,0.5916727756969373,0,1
user_11891,9,129150.0,28800.0,1.3516441108253072,0,1
user_11892,3,234000.0,234000.0,0.9182958311690995,0,1
user_11893,5,216900.0,165600.0,2.321928087673887,0,-1
user_11894,5,199800.0,162000.0,1.9219280891165822,0,1
user_11895,35,0.19853364705882354,0.118588,2.697299707452851,0,1
user_11896,7,156000.0,21600.0,1.3787834891580906,0,1
user_11897,7,140400.0,14400.0,2.2359263434155574,0,1
user_11898,8,145028.57142857142,28800.0,1.4999999956719148,1,1
user_11899,3,250200.0,223200.0,0.9182958311690995,0,1
user_119,7,145800.0,32400.0,0.9852281331488615,0,1
user_1190,10,106400.0,7200.0,2.321928086231192,0,1
user_11900,10,102400.0,18000.0,2.321928086231192,0,1
user_11901,10,94000.0,7200.0,2.321928086231192,0,1
user_11902,7,148200.0,43200.0,0.9852281331488615,0,1
user_11903,8,148628.57142857142,61200.0,2.155639055016091,0,1
user_11904,67,0.19968810606060608,0.106873,2.6911478443698997,0,-1
user_11905,7,139200.0,14400.0,2.128085271677919,1,1
user_11906,1,86400.0,86400.0,0.0,0,1
user_11907,3,248400.0,219600.0,0.9182958311690995,0,1
user_11908,10,121200.0,21600.0,2.3709505857984983,0,1
user_11909,10,122400.0,10800.0,1.8464393389002354,0,1
user_1191,8,138342.85714285713,18000.0,1.9056390564587862,0,1
user_11910,3,241200.0,226800.0,1.584962496393071,0,1
user_11911,2,277200.0,277200.0,0.99999999711461,1,1
user_11912,5,190800.0,169200.0,1.5219280905592771,0,1
user_11913,4,216000.0,187200.0,1.9999999942292197,0,1
user_11914,1,86400.0,86400.0,0.0,0,1
user_11915,7,164400.0,72000.0,1.5566567031347378,0,1
user_11916,10,116800.0,10800.0,1.360964043115596,0,1
user_11917,7,161400.0,57600.0,1.8423709874063285,0,1
user_11918,1,86400.0,86400.0,0.0,0,1
user_11919,10,128800.0,18000.0,1.7219280891165822,0,1
user_1192,2,259200.0,259200.0,0.99999999711461,0,1
user_11920,1,86400.0,86400.0,0.0,0,1
user_11921,9,139050.0,39600.0,1.6577427207341087,1,1
user_11922,2,298800.0,298800.0,0.99999999711461,0,-1
user_11923,7,142200.0,39600.0,1.664497773429681,0,1
user_11924,10,119600.0,21600.0,1.8464393389002354,1,1
user_11925,1,86400.0,86400.0,0.0,0,1
user_11926,3,210600.0,187200.0,0.9182958311690995,0,1
user_11927,4,216000.0,165600.0,1.4999999956719148,1,1
user_11928,4,205200.0,165600.0,1.4999999956719148,0,1
user_11929,7,137400.0,64800.0,1.8423709874063285,0,1
user_1193,41,0.199774675,0.118514,2.7568400315170063,0,1
user_11930,2,234000.0,234000.0,-1.4426951595367387e-09,1,-1
user_11931,59,0.1995329655172414,0.115452,2.699181733100391,0,1
user_11932,3,246600.0,223200.0,1.584962496393071,0,1
user_11933,2,230400.0,230400.0,0.99999999711461,0,1
user_11934,9,136350.0,21600.0,1.7527152732089246,0,1
user_11935,3,248400.0,241200.0,0.9182958311690995,0,1
user_11936,56,0.20068556363636367,0.119052,2.716007640056441,0,1
user_11937,10,118400.0,14400.0,1.9709505886838885,0,1
user_11938,8,130114.28571428571,25200.0,1.5487949349246184,0,1
user_11939,6,169200.0,46800.0,1.4591479126991596,0,1
user_1194,1,86400.0,86400.0,0.0,0,1
user_11940,8,138857.14285714287,3600.0,1.8112781186883526,0,1
user_11941,1,86400.0,86400.0,0.0,0,1
user_11942,5,179100.0,140400.0,1.3709505901265835,0,1
user_11943,9,122850.0,10800.0,2.197159716210674,0,1
user_11944,3,246600.0,241200.0,0.9182958311690995,0,1
user_11945,65,0.20053946875,0.1127,2.693165802634229,0,1
user_11946,71,0.19951694285714286,0.102974,2.757423858229665,0,-1
user_11947,5,216900.0,144000.0,2.321928087673887,0,1
user_11948,3,261000.0,248400.0,1.584962496393071,0,1
user_11949,6,176400.0,61200.0,1.4591479126991596,0,1
user_1195,5,186300.0,136800.0,1.5219280905592771,0,1
user_11950,3,244800.0,226800.0,1.584962496393071,0,1
user_11951,3,250200.0,230400.0,1.584962496393071,0,1
user_11952,6,194400.0,126000.0,1.9182958282837093,0,1
user_11953,4,226800.0,212400.0,-1.4426951595367387e-09,0,-1
user_11954,8,138857.14285714287,7200.0,1.4056390579014812,0,1
user_11955,38,0.19833256756756756,0.10342,2.6911244639744174,0,-1
user_11956,6,164160.0,46800.0,0.9182958311690995,1,1
user_11957,1,86400.0,86400.0,0.0,0,1
user_11958,10,122800.0,18000.0,2.1219280876738873,1,1
user_11959,26,0.20074316000000003,0.128391,2.7036648249309336,0,1
user_1196,4,230400.0,176400.0,1.9999999942292197,0,1
user_11960,4,249600.0,194400.0,1.4999999956719148,1,1
user_11961,3,266400.0,234000.0,0.9182958311690995,1,1
user_11962,3,261000.0,244800.0,1.584962496393071,0,1
user_11963,5,205200.0,136800.0,0.9709505915692787,0,1
user_11964,4,228000.0,158400.0,1.4999999956719148,0,1
user_11965,10,111600.0,3600.0,1.9219280891165822,0,1
user_11966,8,144514.2857142857,50400.0,0.99999999711461,0,1
user_11967,9,130500.0,14400.0,2.1132833270813998,0,1
user_11968,42,0.2014857804878049,0.124444,2.53785142723516,0,-1
user_11969,5,222300.0,169200.0,1.9219280891165822,0,1
user_1197,8,130628.57142857143,43200.0,2.155639055016091,0,1
user_11970,9,125100.0,28800.0,1.3516441108253072,0,1
user_11971,7,148800.0,10800.0,1.3787834891580906,0,1
user_11972,9,122850.0,39600.0,1.7527152732089246,1,1
user_11973,10,120400.0,3600.0,1.6854752914565543,0,1
user_11974,3,237600.0,198000.0,0.9182958311690995,0,1
user_11975,7,130200.0,50400.0,2.128085271677919,0,1
user_11976,7,154200.0,43200.0,1.3787834891580906,0,1
user_11977,29,0.19868914285714284,0.117243,2.7504149340368538,0,1
user_11978,5,202500.0,129600.0,1.3709505901265835,0,1
user_11979,1,86400.0,86400.0,0.0,0,1
user_1198,9,136350.0,10800.0,1.6577427207341087,0,1
user_11980,6,165600.0,86400.0,1.792481244589798,0,1
user_11981,10,102800.0,7200.0,1.2954618399102367,0,1
user_11982,10,132000.0,32400.0,1.360964043115596,0,1
user_11983,1,86400.0,86400.0,0.0,0,1
user_11984,3,234000.0,212400.0,0.9182958311690995,0,1
user_11985,2,230400.0,230400.0,-1.4426951595367387e-09,1,-1
user_11986,7,144600.0,32400.0,0.9852281331488615,0,1
user_11987,9,109800.0,3600.0,1.6577427207341087,0,1
user_11988,3,221400.0,208800.0,1.584962496393071,0,1
user_11989,7,160800.0,36000.0,0.863120565681241,0,1
user_1199,10,110000.0,7200.0,1.7219280891165822,1,1
user_11990,9,124650.0,18000.0,0.9182958311690995,0,1
user_11991,52,0.2016983333333333,0.136301,2.753299211679138,0,-1
user_11992,1,86400.0,86400.0,0.0,0,1
user_11993,8,140914.2857142857,14400.0,1.2987949363673135,0,1
user_11994,10,117600.0,18000.0,2.24643933745754,0,1
user_11995,6,167760.0,61200.0,2.2516291601743474,0,1
user_11996,5,175500.0,108000.0,1.5219280905592771,0,1
user_11997,2,298800.0,298800.0,0.99999999711461,0,-1
user_11998,77,0.2002518289473684,0.127157,2.7776038525334124,0,-1
user_11999,6,176400.0,50400.0,1.9182958282837093,0,1
user_12,2,230400.0,230400.0,-1.4426951595367387e-09,0,-1
user_120,5,198900.0,144000.0,1.5219280905592771,0,1
user_1200,22,0.19751157142857143,0.125443,2.7601553364814246,0,-1
user_12000,7,153600.0,68400.0,1.4488156313970995,0,1
user_12001,8,131657.14285714287,3600.0,1.5487949349246184,0,1
user_12002,9,135000.0,25200.0,1.8910611063018725,0,1
user_12003,6,182880.0,64800.0,1.2516291630597378,0,1
user_12004,7,159600.0,18000.0,1.8423709874063285,0,1
user_12005,9,121500.0,3600.0,2.419381936990201,0,1
user_12006,9,144450.0,64800.0,1.5304930524293974,0,1
user_12007,8,142971.42857142858,54000.0,1.4056390579014812,0,1
user_12008,9,112050.0,3600.0,1.3516441108253072,0,1
user_12009,9,117000.0,14400.0,2.197159716210674,0,1
user_1201,8,145542.85714285713,54000.0,2.155639055016091,0,1
user_12010,2,230400.0,230400.0,-1.4426951595367387e-09,0,-1
user_12011,8,134742.85714285713,7200.0,1.2987949363673135,0,1
user_12012,7,147600.0,39600.0,2.2359263434155574,0,1
user_12013,2,230400.0,230400.0,0.99999999711461,0,1
user_12014,4,249600.0,201600.0,1.4999999956719148,0,1
user_12015,7,151800.0,61200.0,1.5566567031347378,0,1
user_12016,1,86400.0,86400.0,0.0,0,1
user_12017,5,187200.0,100800.0,1.3709505901265835,0,1
user_12018,2,248400.0,248400.0,0.99999999711461,0,1
user_12019,7,145800.0,54000.0,1.4488156313970995,0,1
user_1202,9,135000.0,64800.0,2.058813883117726,0,1
user_12020,6,177120.0,90000.0,1.9182958282837093,0,1
user_12021,4,210000.0,176400.0,0.8112781215737428,1,1
user_12022,47,0.20062002173913038,0.114488,2.6073653118974653,0,1
user_12023,1,86400.0,86400.0,0.0,0,1
user_12024,5,196200.0,140400.0,1.9219280891165822,0,1
user_12025,8,152742.85714285713,25200.0,1.4056390579014812,0,1
user_12026,2,295200.0,295200.0,0.99999999711461,0,-1
user_12027,4,236400.0,169200.0,1.4999999956719148,0,1
user_12028,1,86400.0,86400.0,0.0,0,1
user_12029,8,145542.85714285713,64800.0,2.155639055016091,0,1
user_1203,9,117000.0,32400.0,1.3921472193364495,0,1
user_12030,9,128700.0,14400.0,1.6577427207341087,0,1
user_12031,8,141428.57142857142,46800.0,2.155639055016091,0,1
user_12032,8,141428.57142857142,7200.0,1.4056390579014812,0,1
user_12033,6,169200.0,57600.0,2.2516291601743474,0,1
user_12034,31,0.20231636666666666,0.139611,2.6482626404375575,0,-1
user_12035,4,222000.0,172800.0,0.8112781215737428,0,1
user_12036,66,0.1991471230769231,0.111001,2.788966801340516,0,-1
user_12037,8,143485.7142857143,54000.0,1.9056390564587862,0,1
user_12038,4,225600.0,183600.0,1.9999999942292197,0,1
user_12039,4,186000.0,162000.0,1.4999999956719148,0,1
user_1204,9,124650.0,7200.0,2.058813883117726,0,1
user_12040,6,181440.0,54000.0,1.2516291630597378,0,1
user_12041,10,112400.0,3600.0,2.1219280876738873,0,1
user_12042,8,157885.7142857143,46800.0,1.74999999422922,0,1
user_12043,39,0.19998684210526316,0.122305,2.7596716071218985,0,1
user_12044,2,270000.0,270000.0,0.99999999711461,0,1
user_12045,2,284400.0,284400.0,-1.4426951595367387e-09,0,-1
user_12046,2,230400.0,230400.0,0.99999999711461,0,1
user_12047,10,115600.0,3600.0,1.7219280891165822,0,1
user_12048,5,205200.0,140400.0,1.9219280891165822,1,1
user_12049,5,197100.0,144000.0,1.9219280891165822,0,1
user_1205,5,186300.0,129600.0,1.3709505901265835,0,1
user_12050,7,164400.0,57600.0,0.863120565681241,0,1
user_12051,5,194400.0,136800.0,1.9219280891165822,0,1
user_12052,5,182700.0,147600.0,1.3709505901265835,0,1
user_12053,10,119600.0,7200.0,2.321928086231192,0,1
user_12054,44,0.1997395348837209,0.123943,2.7467479413312113,0,1
user_12055,9,111150.0,10800.0,1.6577427207341087,0,1
user_12056,8,129085.71428571429,7200.0,1.5487949349246184,0,1
user_12057,42,0.20059619512195123,0.122404,2.695623961993227,0,1
user_12058,3,226800.0,183600.0,1.584962496393071,0,1
user_12059,5,215100.0,162000.0,1.9219280891165822,1,1
user_1206,5,191700.0,97200.0,1.3709505901265835,0,1
user_12060,3,248400.0,234000.0,1.584962496393071,0,1
user_12061,10,112800.0,10800.0,1.5219280905592771,0,1
user_12062,5,196200.0,93600.0,1.9219280891165822,0,1
user_12063,9,130050.0,32400.0,1.6577427207341087,0,1
user_12064,9,124200.0,7200.0,1.3516441108253072,0,1
user_12065,9,117900.0,3600.0,2.058813883117726,0,1
user_12066,58,0.2010146315789474,0.132995,2.758940773361099,0,-1
user_12067,69,0.1991077352941176,0.117463,2.7027033737445247,0,-1
user_12068,5,205200.0,162000.0,1.9219280891165822,0,1
user_12069,5,216900.0,162000.0,0.7219280920019722,0,1
user_1207,1,86400.0,86400.0,0.0,0,1
user_12070,7,162000.0,61200.0,0.9852281331488615,0,1
user_12071,3,259200.0,244800.0,0.9182958311690995,0,1
user_12072,4,231600.0,165600.0,1.4999999956719148,0,1
user_12073,8,127028.57142857143,21600.0,1.8112781186883526,1,1
user_12074,6,174240.0,90000.0,1.792481244589798,0,1
user_12075,80,0.19977240506329116,0.125669,2.748167585818286,0,-1
user_12076,2,241200.0,241200.0,0.99999999711461,0,1
user_12077,7,144600.0,36000.0,2.2359263434155574,0,1
user_12078,2,298800.0,298800.0,0.99999999711461,0,-1
user_12079,2,255600.0,255600.0,0.99999999711461,0,1
user_1208,9,124650.0,3600.0,2.1132833270813998,0,1
user_12080,1,86400.0,86400.0,0.0,0,1
user_12081,1,86400.0,86400.0,0.0,1,1
user_12082,5,198900.0,154800.0,1.9219280891165822,0,1
user_12083,5,170100.0,93600.0,1.9219280891165822,0,1
user_12084,4,213600.0,144000.0,0.8112781215737428,1,1
